Urban,Distance_to_pharm,income,health_overall,region,midwest,northeast,south,west,flushot_cost,health_insurance,Covid_vacc_hes,region_num,health_ins_cat,health_cat
1.0,0.2,1,1,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Excellent
0.0,1.0,3,2,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Great
1.0,5.0,2,2,Midwest,1.0,0.0,0.0,0.0,10.0,2,0,2.0,No,Great
1.0,5.0,1,3,Northeast,0.0,1.0,0.0,0.0,5.0,1,0,3.0,Yes,Good
1.0,5.0,1,4,South,0.0,0.0,1.0,0.0,200.0,2,3,1.0,No,Fine
1.0,3.0,8,4,South,0.0,0.0,1.0,0.0,20.0,2,1,1.0,No,Fine
1.0,2.0,2,4,Midwest,1.0,0.0,0.0,0.0,15.0,1,0,2.0,Yes,Fine
1.0,5.0,1,1,South,0.0,0.0,1.0,0.0,20.0,2,1,1.0,No,Excellent
1.0,1.0,5,2,Midwest,1.0,0.0,0.0,0.0,20.0,1,0,2.0,Yes,Great
1.0,3.2,2,1,South,0.0,0.0,1.0,0.0,50.0,2,10,1.0,No,Excellent
1.0,5.0,1,4,South,0.0,0.0,1.0,0.0,5.0,2,0,1.0,No,Fine
0.0,10.0,1,2,South,0.0,0.0,1.0,0.0,30.0,2,0,1.0,No,Great
1.0,2.0,1,4,South,0.0,0.0,1.0,0.0,50.0,2,0,1.0,No,Fine
1.0,0.5,5,1,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Excellent
1.0,0.0,1,4,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Fine
1.0,5.0,8,3,Northeast,0.0,1.0,0.0,0.0,20.0,1,1,3.0,Yes,Good
1.0,0.2,4,2,South,0.0,0.0,1.0,0.0,1.0,1,0,1.0,Yes,Great
1.0,5.0,8,4,South,0.0,0.0,1.0,0.0,100.0,2,0,1.0,No,Fine
1.0,1.0,6,2,Midwest,1.0,0.0,0.0,0.0,100.0,1,0,2.0,Yes,Great
1.0,3.0,5,2,Northeast,0.0,1.0,0.0,0.0,0.0,1,5,3.0,Yes,Great
1.0,5.0,1,2,Midwest,1.0,0.0,0.0,0.0,0.0,2,6,2.0,No,Great
1.0,2.0,1,1,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Excellent
1.0,10.0,8,4,West,0.0,0.0,0.0,1.0,0.0,1,8,4.0,Yes,Fine
1.0,2.0,1,1,Midwest,1.0,0.0,0.0,0.0,1.0,1,0,2.0,Yes,Excellent
1.0,2.2,4,2,South,0.0,0.0,1.0,0.0,50.0,1,1,1.0,Yes,Great
1.0,0.08,3,2,Northeast,0.0,1.0,0.0,0.0,30.0,1,0,3.0,Yes,Great
0.0,1.0,2,1,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Excellent
1.0,1.0,11,4,Midwest,1.0,0.0,0.0,0.0,0.0,3,0,2.0,Unknown,Fine
1.0,10.0,3,3,West,0.0,0.0,0.0,1.0,50.0,1,3,4.0,Yes,Good
0.0,5.0,9,2,Midwest,1.0,0.0,0.0,0.0,0.0,1,0,2.0,Yes,Great
1.0,6.0,1,4,South,0.0,0.0,1.0,0.0,0.0,3,0,1.0,Unknown,Fine
1.0,0.02,4,3,South,0.0,0.0,1.0,0.0,0.0,1,1,1.0,Yes,Good
1.0,1.0,2,1,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Excellent
1.0,1.0,1,1,Midwest,1.0,0.0,0.0,0.0,10.0,1,0,2.0,Yes,Excellent
1.0,0.5,3,3,Midwest,1.0,0.0,0.0,0.0,300.0,2,0,2.0,No,Good
1.0,80.0,1,3,West,0.0,0.0,0.0,1.0,300.0,2,0,4.0,No,Good
0.0,2.0,1,3,Northeast,0.0,1.0,0.0,0.0,0.0,1,0,3.0,Yes,Good
1.0,1.0,7,1,Midwest,1.0,0.0,0.0,0.0,0.0,2,0,2.0,No,Excellent
1.0,3.0,3,5,South,0.0,0.0,1.0,0.0,30.0,2,0,1.0,No,Poor
1.0,0.0,3,4,West,0.0,0.0,0.0,1.0,0.0,1,2,4.0,Yes,Fine
1.0,2.0,11,2,South,0.0,0.0,1.0,0.0,5.0,2,0,1.0,No,Great
1.0,1.0,3,3,Midwest,1.0,0.0,0.0,0.0,10.0,1,1,2.0,Yes,Good
1.0,1.0,7,1,Northeast,0.0,1.0,0.0,0.0,0.0,1,2,3.0,Yes,Excellent
1.0,5.0,2,2,Midwest,1.0,0.0,0.0,0.0,50.0,2,0,2.0,No,Great
1.0,3.0,4,2,Northeast,0.0,1.0,0.0,0.0,0.0,1,0,3.0,Yes,Great
1.0,5.0,4,2,South,0.0,0.0,1.0,0.0,20.0,1,0,1.0,Yes,Great
1.0,1.0,11,4,South,0.0,0.0,1.0,0.0,200.0,2,0,1.0,No,Fine
1.0,3.0,2,3,South,0.0,0.0,1.0,0.0,10.0,1,0,1.0,Yes,Good
1.0,1.0,6,1,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Excellent
1.0,1.0,6,1,Northeast,0.0,1.0,0.0,0.0,0.0,1,5,3.0,Yes,Excellent
1.0,1.0,5,1,South,0.0,0.0,1.0,0.0,0.0,1,10,1.0,Yes,Excellent
1.0,4.0,8,2,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Great
1.0,1.0,11,3,South,0.0,0.0,1.0,0.0,20.0,2,1,1.0,No,Good
1.0,0.5,3,1,Midwest,1.0,0.0,0.0,0.0,50.0,2,0,2.0,No,Excellent
0.0,3.0,3,3,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Good
1.0,1.0,7,2,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Great
1.0,30.0,7,2,Northeast,0.0,1.0,0.0,0.0,30.0,1,7,3.0,Yes,Great
1.0,2.0,4,2,South,0.0,0.0,1.0,0.0,25.0,1,1,1.0,Yes,Great
1.0,4.0,6,1,Midwest,1.0,0.0,0.0,0.0,0.0,2,1,2.0,No,Excellent
1.0,1.0,11,1,Northeast,0.0,1.0,0.0,0.0,0.0,3,0,3.0,Unknown,Excellent
1.0,0.1,5,2,South,0.0,0.0,1.0,0.0,1.0,1,7,1.0,Yes,Great
0.0,4.0,2,1,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Excellent
0.0,5.0,3,3,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Good
0.0,1.0,2,2,Northeast,0.0,1.0,0.0,0.0,15.0,2,0,3.0,No,Great
1.0,1.0,2,3,Northeast,0.0,1.0,0.0,0.0,1.0,2,0,3.0,No,Good
1.0,0.5,4,3,West,0.0,0.0,0.0,1.0,0.0,1,1,4.0,Yes,Good
1.0,3.0,2,4,Midwest,1.0,0.0,0.0,0.0,0.0,2,0,2.0,No,Fine
1.0,5.0,1,4,South,0.0,0.0,1.0,0.0,20.0,2,0,1.0,No,Fine
1.0,1.0,11,1,South,0.0,0.0,1.0,0.0,20.0,2,0,1.0,No,Excellent
1.0,5.0,1,4,Midwest,1.0,0.0,0.0,0.0,8.0,2,2,2.0,No,Fine
1.0,1.0,1,5,Midwest,1.0,0.0,0.0,0.0,0.0,2,0,2.0,No,Poor
1.0,1.0,8,2,South,0.0,0.0,1.0,0.0,0.0,1,5,1.0,Yes,Great
1.0,30.0,3,4,South,0.0,0.0,1.0,0.0,20.0,1,2,1.0,Yes,Fine
1.0,15.0,1,1,Midwest,1.0,0.0,0.0,0.0,10.0,1,9,2.0,Yes,Excellent
1.0,5.0,3,1,South,0.0,0.0,1.0,0.0,20.0,2,0,1.0,No,Excellent
1.0,25.0,8,3,Northeast,0.0,1.0,0.0,0.0,25.0,2,4,3.0,No,Good
1.0,39.0,1,3,Northeast,0.0,1.0,0.0,0.0,25.0,1,3,3.0,Yes,Good
0.0,10.0,1,3,South,0.0,0.0,1.0,0.0,25.0,1,1,1.0,Yes,Good
0.0,12.0,1,1,South,0.0,0.0,1.0,0.0,45.0,2,9,1.0,No,Excellent
1.0,5.0,6,3,South,0.0,0.0,1.0,0.0,100.0,1,0,1.0,Yes,Good
1.0,5.0,11,1,Northeast,0.0,1.0,0.0,0.0,20.0,2,2,3.0,No,Excellent
1.0,14.0,2,4,South,0.0,0.0,1.0,0.0,35.0,2,6,1.0,No,Fine
1.0,2.0,7,2,Midwest,1.0,0.0,0.0,0.0,0.0,1,0,2.0,Yes,Great
1.0,0.2,3,2,Northeast,0.0,1.0,0.0,0.0,10.0,1,5,3.0,Yes,Great
1.0,1.0,2,3,South,0.0,0.0,1.0,0.0,10.0,1,4,1.0,Yes,Good
1.0,2.0,3,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,0.25,1,1,Northeast,0.0,1.0,0.0,0.0,0.0,2,0,3.0,No,Excellent
1.0,1.0,6,2,Midwest,1.0,0.0,0.0,0.0,25.0,1,4,2.0,Yes,Great
1.0,3.0,4,2,South,0.0,0.0,1.0,0.0,100.0,2,0,1.0,No,Great
1.0,40.0,2,2,Midwest,1.0,0.0,0.0,0.0,50.0,3,0,2.0,Unknown,Great
0.0,5.0,2,1,South,0.0,0.0,1.0,0.0,2.0,1,5,1.0,Yes,Excellent
1.0,1.4,4,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,1.0,3,1,West,0.0,0.0,0.0,1.0,25.0,3,0,4.0,Unknown,Excellent
1.0,1.0,6,2,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Great
1.0,20.0,3,2,Midwest,1.0,0.0,0.0,0.0,0.0,1,7,2.0,Yes,Great
1.0,1.0,1,4,West,0.0,0.0,0.0,1.0,350.0,3,1,4.0,Unknown,Fine
1.0,1.0,4,1,South,0.0,0.0,1.0,0.0,15.0,1,1,1.0,Yes,Excellent
1.0,0.2,5,3,Northeast,0.0,1.0,0.0,0.0,0.0,2,8,3.0,No,Good
1.0,15.9,6,4,Midwest,1.0,0.0,0.0,0.0,3.0,1,0,2.0,Yes,Fine
0.0,5.0,11,3,South,0.0,0.0,1.0,0.0,10.0,2,1,1.0,No,Good
1.0,5.0,4,2,South,0.0,0.0,1.0,0.0,30.0,1,0,1.0,Yes,Great
1.0,1.0,1,1,South,0.0,0.0,1.0,0.0,0.0,1,10,1.0,Yes,Excellent
1.0,2.0,4,2,Midwest,1.0,0.0,0.0,0.0,5.0,2,0,2.0,No,Great
1.0,4.0,2,3,South,0.0,0.0,1.0,0.0,40.0,3,5,1.0,Unknown,Good
1.0,10.0,5,3,Midwest,1.0,0.0,0.0,0.0,5.0,1,10,2.0,Yes,Good
1.0,10.0,5,3,Midwest,1.0,0.0,0.0,0.0,0.0,2,0,2.0,No,Good
1.0,0.1,4,2,Northeast,0.0,1.0,0.0,0.0,30.0,1,6,3.0,Yes,Great
1.0,1.0,2,3,Midwest,1.0,0.0,0.0,0.0,5.0,1,0,2.0,Yes,Good
1.0,2.0,5,4,Midwest,1.0,0.0,0.0,0.0,0.0,1,9,2.0,Yes,Fine
1.0,5.0,3,2,South,0.0,0.0,1.0,0.0,20.0,1,10,1.0,Yes,Great
0.0,20.0,11,1,South,0.0,0.0,1.0,0.0,50.0,3,0,1.0,Unknown,Excellent
1.0,8.0,5,1,South,0.0,0.0,1.0,0.0,175.0,2,8,1.0,No,Excellent
1.0,3.0,1,5,South,0.0,0.0,1.0,0.0,30.0,2,5,1.0,No,Poor
1.0,1.0,9,4,South,0.0,0.0,1.0,0.0,40.0,2,3,1.0,No,Fine
1.0,5.0,7,2,South,0.0,0.0,1.0,0.0,0.0,1,6,1.0,Yes,Great
1.0,1.0,6,1,Northeast,0.0,1.0,0.0,0.0,0.0,1,2,3.0,Yes,Excellent
1.0,0.5,8,1,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Excellent
1.0,2.0,5,2,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Great
1.0,5.0,2,3,South,0.0,0.0,1.0,0.0,70.0,1,2,1.0,Yes,Good
1.0,10.0,2,5,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Poor
1.0,5.0,6,2,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Great
1.0,1.0,4,2,South,0.0,0.0,1.0,0.0,50.0,2,1,1.0,No,Great
1.0,1.0,3,3,Midwest,1.0,0.0,0.0,0.0,0.0,1,0,2.0,Yes,Good
1.0,1.0,5,3,West,0.0,0.0,0.0,1.0,0.0,3,4,4.0,Unknown,Good
0.0,2.0,11,3,Northeast,0.0,1.0,0.0,0.0,5.0,1,4,3.0,Yes,Good
1.0,28.0,2,3,Midwest,1.0,0.0,0.0,0.0,1.0,1,0,2.0,Yes,Good
1.0,0.5,3,2,Midwest,1.0,0.0,0.0,0.0,5.0,1,1,2.0,Yes,Great
1.0,5.0,2,3,South,0.0,0.0,1.0,0.0,5.0,1,2,1.0,Yes,Good
1.0,1.1,4,3,South,0.0,0.0,1.0,0.0,20.0,2,4,1.0,No,Good
1.0,5.0,11,3,Midwest,1.0,0.0,0.0,0.0,20.0,3,0,2.0,Unknown,Good
1.0,1.0,1,4,Midwest,1.0,0.0,0.0,0.0,20.0,2,5,2.0,No,Fine
1.0,3.0,5,1,Northeast,0.0,1.0,0.0,0.0,0.0,1,0,3.0,Yes,Excellent
1.0,2.0,6,3,South,0.0,0.0,1.0,0.0,100.0,2,0,1.0,No,Good
1.0,3.0,4,2,South,0.0,0.0,1.0,0.0,10.0,2,2,1.0,No,Great
1.0,1.0,4,2,Midwest,1.0,0.0,0.0,0.0,20.0,1,1,2.0,Yes,Great
1.0,2.0,5,2,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Great
1.0,2.0,1,3,Midwest,1.0,0.0,0.0,0.0,50.0,1,4,2.0,Yes,Good
1.0,1.0,3,3,Northeast,0.0,1.0,0.0,0.0,0.0,2,5,3.0,No,Good
1.0,1.0,7,2,Northeast,0.0,1.0,0.0,0.0,7.0,1,10,3.0,Yes,Great
1.0,2.0,1,5,South,0.0,0.0,1.0,0.0,0.0,2,4,1.0,No,Poor
0.0,2.0,2,3,South,0.0,0.0,1.0,0.0,100.0,1,0,1.0,Yes,Good
1.0,5.0,12,1,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Excellent
1.0,4.0,8,5,South,0.0,0.0,1.0,0.0,30.0,1,0,1.0,Yes,Poor
1.0,1.0,8,3,South,0.0,0.0,1.0,0.0,75.0,2,0,1.0,No,Good
1.0,20.0,2,3,South,0.0,0.0,1.0,0.0,25.0,2,0,1.0,No,Good
0.0,5.0,11,3,South,0.0,0.0,1.0,0.0,30.0,2,0,1.0,No,Good
1.0,1.0,3,3,Northeast,0.0,1.0,0.0,0.0,45.0,2,7,3.0,No,Good
1.0,2.0,2,3,South,0.0,0.0,1.0,0.0,30.0,2,0,1.0,No,Good
1.0,1.0,2,2,South,0.0,0.0,1.0,0.0,15.0,2,0,1.0,No,Great
0.0,12.0,6,4,Northeast,0.0,1.0,0.0,0.0,50.0,1,1,3.0,Yes,Fine
1.0,2.0,7,4,Midwest,1.0,0.0,0.0,0.0,10.0,1,2,2.0,Yes,Fine
1.0,2.0,2,3,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Good
1.0,3.0,5,4,West,0.0,0.0,0.0,1.0,10.0,2,1,4.0,No,Fine
1.0,5.0,4,3,South,0.0,0.0,1.0,0.0,20.0,1,1,1.0,Yes,Good
1.0,2.0,4,2,West,0.0,0.0,0.0,1.0,20.0,2,3,4.0,No,Great
1.0,1.0,3,3,Midwest,1.0,0.0,0.0,0.0,15.0,1,2,2.0,Yes,Good
1.0,90.0,4,3,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Good
1.0,1.0,3,3,South,0.0,0.0,1.0,0.0,30.0,2,0,1.0,No,Good
0.0,1.0,6,3,Midwest,1.0,0.0,0.0,0.0,0.0,1,0,2.0,Yes,Good
1.0,5.0,4,3,South,0.0,0.0,1.0,0.0,100.0,2,1,1.0,No,Good
1.0,2.0,7,4,South,0.0,0.0,1.0,0.0,5.0,1,0,1.0,Yes,Fine
1.0,10.0,3,2,Midwest,1.0,0.0,0.0,0.0,13.0,3,8,2.0,Unknown,Great
1.0,4.0,6,3,West,0.0,0.0,0.0,1.0,15.0,1,0,4.0,Yes,Good
1.0,0.02,1,1,Northeast,0.0,1.0,0.0,0.0,50.0,1,0,3.0,Yes,Excellent
1.0,1.0,5,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,5.0,4,2,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Great
0.0,1.0,1,1,South,0.0,0.0,1.0,0.0,5.0,1,1,1.0,Yes,Excellent
1.0,2.0,3,4,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Fine
1.0,3.0,7,2,South,0.0,0.0,1.0,0.0,10.0,1,1,1.0,Yes,Great
1.0,1.0,7,2,South,0.0,0.0,1.0,0.0,10.0,1,0,1.0,Yes,Great
1.0,2.0,3,3,West,0.0,0.0,0.0,1.0,100.0,2,5,4.0,No,Good
1.0,3.0,3,3,South,0.0,0.0,1.0,0.0,0.0,1,2,1.0,Yes,Good
1.0,4.0,1,3,South,0.0,0.0,1.0,0.0,1.0,3,0,1.0,Unknown,Good
1.0,2.0,8,3,South,0.0,0.0,1.0,0.0,50.0,1,7,1.0,Yes,Good
1.0,30.0,2,3,Northeast,0.0,1.0,0.0,0.0,0.0,1,2,3.0,Yes,Good
1.0,2.0,1,3,Northeast,0.0,1.0,0.0,0.0,10.0,1,5,3.0,Yes,Good
1.0,10.0,4,4,South,0.0,0.0,1.0,0.0,80.0,1,1,1.0,Yes,Fine
1.0,15.0,6,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
0.0,1.0,3,3,South,0.0,0.0,1.0,0.0,0.0,1,5,1.0,Yes,Good
1.0,1.0,5,3,West,0.0,0.0,0.0,1.0,100.0,2,5,4.0,No,Good
1.0,2.0,7,3,South,0.0,0.0,1.0,0.0,50.0,1,3,1.0,Yes,Good
1.0,25.0,6,4,Midwest,1.0,0.0,0.0,0.0,10.0,1,2,2.0,Yes,Fine
1.0,5.0,1,5,West,0.0,0.0,0.0,1.0,1.0,1,7,4.0,Yes,Poor
1.0,5.0,10,2,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Great
1.0,5.0,4,3,South,0.0,0.0,1.0,0.0,20.0,1,2,1.0,Yes,Good
1.0,10.0,2,4,South,0.0,0.0,1.0,0.0,0.0,1,4,1.0,Yes,Fine
1.0,5.0,8,4,Northeast,0.0,1.0,0.0,0.0,5.0,1,2,3.0,Yes,Fine
1.0,1.0,4,2,South,0.0,0.0,1.0,0.0,40.0,2,0,1.0,No,Great
1.0,6.0,5,4,West,0.0,0.0,0.0,1.0,40.0,1,1,4.0,Yes,Fine
1.0,5.0,5,4,Midwest,1.0,0.0,0.0,0.0,25.0,1,0,2.0,Yes,Fine
1.0,2.0,9,2,South,0.0,0.0,1.0,0.0,10.0,1,2,1.0,Yes,Great
1.0,2.0,11,2,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Great
1.0,2.0,4,3,South,0.0,0.0,1.0,0.0,20.0,2,2,1.0,No,Good
1.0,2.0,3,4,South,0.0,0.0,1.0,0.0,10.0,1,6,1.0,Yes,Fine
1.0,2.0,2,3,South,0.0,0.0,1.0,0.0,0.0,1,5,1.0,Yes,Good
0.0,2.0,11,4,South,0.0,0.0,1.0,0.0,20.0,1,0,1.0,Yes,Fine
1.0,12.0,1,2,West,0.0,0.0,0.0,1.0,25.0,1,0,4.0,Yes,Great
1.0,25.0,1,1,South,0.0,0.0,1.0,0.0,15.0,2,5,1.0,No,Excellent
1.0,0.0,2,1,South,0.0,0.0,1.0,0.0,0.0,1,10,1.0,Yes,Excellent
1.0,1.0,5,1,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Excellent
1.0,1.0,2,3,Midwest,1.0,0.0,0.0,0.0,10.0,1,5,2.0,Yes,Good
1.0,1.0,3,2,South,0.0,0.0,1.0,0.0,20.0,2,0,1.0,No,Great
0.0,0.4,5,2,South,0.0,0.0,1.0,0.0,300.0,1,0,1.0,Yes,Great
1.0,5.0,2,1,South,0.0,0.0,1.0,0.0,100.0,2,0,1.0,No,Excellent
1.0,2.0,2,1,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Excellent
1.0,10.0,3,3,South,0.0,0.0,1.0,0.0,10.0,1,0,1.0,Yes,Good
1.0,1.0,1,3,Northeast,0.0,1.0,0.0,0.0,0.0,1,0,3.0,Yes,Good
1.0,2.0,3,3,Midwest,1.0,0.0,0.0,0.0,0.0,2,0,2.0,No,Good
0.0,1.0,5,3,Midwest,1.0,0.0,0.0,0.0,0.0,1,0,2.0,Yes,Good
1.0,3.0,8,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,1.0,1,2,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Great
1.0,2.0,3,1,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Excellent
1.0,5.0,2,4,Midwest,1.0,0.0,0.0,0.0,20.0,2,0,2.0,No,Fine
1.0,1.0,8,2,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Great
1.0,1.0,8,1,South,0.0,0.0,1.0,0.0,10.0,1,0,1.0,Yes,Excellent
1.0,15.0,3,4,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Fine
1.0,1.0,8,3,Northeast,0.0,1.0,0.0,0.0,0.0,1,0,3.0,Yes,Good
0.0,5.0,2,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,10.0,2,2,South,0.0,0.0,1.0,0.0,5.0,1,0,1.0,Yes,Great
1.0,3.0,3,3,West,0.0,0.0,0.0,1.0,0.0,2,0,4.0,No,Good
1.0,2.0,2,2,Midwest,1.0,0.0,0.0,0.0,100.0,1,1,2.0,Yes,Great
1.0,1.0,8,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,1.0,4,1,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Excellent
1.0,5.0,5,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,10.0,2,3,Northeast,0.0,1.0,0.0,0.0,0.0,1,0,3.0,Yes,Good
1.0,3.0,3,2,West,0.0,0.0,0.0,1.0,50.0,3,0,4.0,Unknown,Great
1.0,3.5,3,3,South,0.0,0.0,1.0,0.0,50.0,2,4,1.0,No,Good
0.0,5.0,5,2,Midwest,1.0,0.0,0.0,0.0,0.0,1,0,2.0,Yes,Great
0.0,1.0,3,3,Northeast,0.0,1.0,0.0,0.0,20.0,1,0,3.0,Yes,Good
1.0,1.0,7,2,Midwest,1.0,0.0,0.0,0.0,0.0,1,0,2.0,Yes,Great
0.0,20.0,5,1,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Excellent
1.0,1.0,3,1,Northeast,0.0,1.0,0.0,0.0,0.0,1,0,3.0,Yes,Excellent
0.0,9.0,5,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,10.0,9,1,Midwest,1.0,0.0,0.0,0.0,150.0,1,0,2.0,Yes,Excellent
1.0,1.0,2,4,Northeast,0.0,1.0,0.0,0.0,0.0,1,5,3.0,Yes,Fine
1.0,3.0,4,2,South,0.0,0.0,1.0,0.0,50.0,2,0,1.0,No,Great
1.0,2.0,3,3,West,0.0,0.0,0.0,1.0,50.0,2,0,4.0,No,Good
1.0,5.0,1,2,South,0.0,0.0,1.0,0.0,0.0,1,2,1.0,Yes,Great
0.0,2.0,3,1,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Excellent
1.0,1.0,5,1,Northeast,0.0,1.0,0.0,0.0,50.0,2,0,3.0,No,Excellent
1.0,12.0,1,1,Northeast,0.0,1.0,0.0,0.0,5.0,2,6,3.0,No,Excellent
1.0,2.0,5,1,West,0.0,0.0,0.0,1.0,500.0,1,6,4.0,Yes,Excellent
1.0,3.0,8,4,South,0.0,0.0,1.0,0.0,0.0,1,3,1.0,Yes,Fine
1.0,1.0,5,2,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Great
0.0,5.0,3,3,South,0.0,0.0,1.0,0.0,0.0,1,0,1.0,Yes,Good
1.0,1.0,1,1,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Excellent
1.0,0.05,3,1,Northeast,0.0,1.0,0.0,0.0,2.0,1,0,3.0,Yes,Excellent
1.0,1.0,8,1,South,0.0,0.0,1.0,0.0,10.0,2,9,1.0,No,Excellent
1.0,2.0,3,1,South,0.0,0.0,1.0,0.0,75.0,2,1,1.0,No,Excellent
0.0,45.0,2,4,South,0.0,0.0,1.0,0.0,10.0,1,0,1.0,Yes,Fine
1.0,0.1,2,1,South,0.0,0.0,1.0,0.0,0.0,2,0,1.0,No,Excellent
1.0,2.0,11,2,South,0.0,0.0,1.0,0.0,35.0,2,8,1.0,No,Great
1.0,20.0,7,3,South,0.0,0.0,1.0,0.0,20.0,1,0,1.0,Yes,Good
1.0,1.0,4,2,West,0.0,0.0,0.0,1.0,0.0,2,10,4.0,No,Great
1.0,8.0,1,2,Midwest,1.0,0.0,0.0,0.0,5.0,1,4,2.0,Yes,Great
1.0,1.0,6,1,South,0.0,0.0,1.0,0.0,20.0,1,6,1.0,Yes,Excellent
1.0,1.0,3,2,South,0.0,0.0,1.0,0.0,20.0,3,6,1.0,Unknown,Great
0.0,1.0,4,2,South,0.0,0.0,1.0,0.0,25.0,1,9,1.0,Yes,Great
1.0,12.0,5,4,South,0.0,0.0,1.0,0.0,80.0,1,6,1.0,Yes,Fine
1.0,3.0,9,3,Midwest,1.0,0.0,0.0,0.0,10.0,1,0,2.0,Yes,Good
1.0,0.5,3,3,West,0.0,0.0,0.0,1.0,0.0,2,0,4.0,No,Good
0.0,3.0,1,3,South,0.0,0.0,1.0,0.0,20.0,2,0,1.0,No,Good
1.0,1.0,3,1,South,0.0,0.0,1.0,0.0,200.0,2,6,1.0,No,Excellent
1.0,1.0,6,3,Northeast,0.0,1.0,0.0,0.0,25.0,1,6,3.0,Yes,Good
1.0,1.0,1,4,Northeast,0.0,1.0,0.0,0.0,0.0,1,4,3.0,Yes,Fine
1.0,12.0,9,5,South,0.0,0.0,1.0,0.0,10.0,1,0,1.0,Yes,Poor
1.0,6.0,4,2,South,0.0,0.0,1.0,0.0,20.0,1,3,1.0,Yes,Great
0.0,10.0,3,4,South,0.0,0.0,1.0,0.0,50.0,1,0,1.0,Yes,Fine
1.0,2.0,11,2,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Great
0.0,15.0,2,2,South,0.0,0.0,1.0,0.0,20.0,2,4,1.0,No,Great
1.0,2.0,2,3,West,0.0,0.0,0.0,1.0,0.0,3,2,4.0,Unknown,Good
1.0,2.0,1,4,West,0.0,0.0,0.0,1.0,0.0,2,8,4.0,No,Fine
1.0,3.0,10,2,West,0.0,0.0,0.0,1.0,0.0,2,1,4.0,No,Great
1.0,10.0,4,2,West,0.0,0.0,0.0,1.0,20.0,2,0,4.0,No,Great
1.0,5.0,7,2,South,0.0,0.0,1.0,0.0,30.0,1,0,1.0,Yes,Great
1.0,1.0,2,4,West,0.0,0.0,0.0,1.0,0.0,1,0,4.0,Yes,Fine
1.0,3.0,2,4,West,0.0,0.0,0.0,1.0,5.0,1,10,4.0,Yes,Fine
1.0,0.2,3,3,South,0.0,0.0,1.0,0.0,0.0,1,2,1.0,Yes,Good
