,pharmacy_lookup,sample,covid_vacc_trial,resp_black,flu_season,survey_platform,T,T_cc,T_lay,T_ackn
2764,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2765,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
2766,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,D,0.0,,
2767,5.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2768,6.0,season 2 lucid2,1.0,1.0,1.0,Lucid,"D,AN",,,1.0
2769,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2770,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2771,5.0,season 2 qualtrics,1.0,1.0,1.0,Qualtrics S2,CC,1.0,0.0,
2772,5.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2773,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2774,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2775,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2776,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2777,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2778,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2779,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,CC,1.0,0.0,
2780,,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2781,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,D,0.0,,0.0
2782,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2783,,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
2784,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2785,,season 2 lucid,,1.0,1.0,Lucid,"D,AN",,,1.0
2786,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2787,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2788,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2789,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2790,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
2791,5.0,facebook,1.0,0.0,1.0,CloudResearch/Facebook,CC,1.0,,
2792,6.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2793,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,D,0.0,,
2794,6.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2795,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2796,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2797,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2798,5.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2799,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2800,5.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2801,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2802,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2803,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"D,AN",,,1.0
2804,5.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"D,AN",,,1.0
2805,,season 2 lucid,,1.0,1.0,Lucid,"CC,lay",,1.0,
2806,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2807,5.0,season 2 cloudresearch,1.0,0.0,1.0,CloudResearch/Facebook,D,0.0,,
2808,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2809,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2810,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2811,5.0,season 2 cloudresearch,1.0,1.0,1.0,CloudResearch/Facebook,"D,AN",,,1.0
2812,5.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2813,5.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2814,5.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2815,5.0,season 2 lucid2,2.0,0.0,1.0,Lucid,D,0.0,,
2816,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
2817,5.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,D,0.0,,0.0
2818,,season 2 lucid,,1.0,1.0,Lucid,CC,1.0,0.0,
2819,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,D,0.0,,0.0
2820,6.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2821,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2822,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2823,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2824,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
2825,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2826,5.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2827,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2828,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,CC,1.0,,
2829,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,D,0.0,,0.0
2830,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2831,6.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
2832,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2833,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2834,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2835,5.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2836,,season 2 lucid,,1.0,1.0,Lucid,CC,1.0,0.0,
2837,,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2838,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2839,5.0,season 2 cloudresearch,1.0,0.0,1.0,CloudResearch/Facebook,D,0.0,,
2840,5.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,D,0.0,,0.0
2841,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2842,5.0,facebook,2.0,0.0,1.0,CloudResearch/Facebook,D,0.0,,
2843,6.0,season 2 cloudresearch,2.0,0.0,1.0,CloudResearch/Facebook,CC,1.0,,
2844,5.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,"CC,lay",,1.0,
2845,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2846,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2847,,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2848,5.0,season 2 qualtrics,1.0,1.0,1.0,Qualtrics S2,"D,AN",,,1.0
2849,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2850,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2851,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
2852,,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2853,5.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2854,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,D,0.0,,
2855,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2856,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2857,5.0,season 2 lucid,1.0,0.0,1.0,Lucid,CC,1.0,,
2858,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2859,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2860,5.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2861,6.0,season 2 lucid2,,1.0,1.0,Lucid,"CC,lay",,1.0,
2862,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,"D,AN",,,1.0
2863,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
2864,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2865,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2866,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2867,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2868,,season 2 lucid,,1.0,1.0,Lucid,"CC,lay",,1.0,
2869,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2870,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2871,5.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,CC,1.0,0.0,
2872,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2873,6.0,season 2 lucid2,,1.0,1.0,Lucid,CC,1.0,0.0,
2874,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2875,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2876,,facebook,,0.0,1.0,CloudResearch/Facebook,CC,1.0,,
2877,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2878,6.0,season 2 cloudresearch,2.0,0.0,1.0,CloudResearch/Facebook,CC,1.0,,
2879,5.0,season 2 lucid,2.0,0.0,1.0,Lucid,D,0.0,,
2880,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
2881,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2882,5.0,facebook,2.0,1.0,1.0,CloudResearch/Facebook,CC,1.0,0.0,
2883,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2884,,facebook,,1.0,1.0,CloudResearch/Facebook,D,0.0,,0.0
2885,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2886,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
2887,5.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
2888,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2889,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2890,6.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2891,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,"D,AN",,,1.0
2892,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2893,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2894,5.0,season 2 cloudresearch,2.0,0.0,1.0,CloudResearch/Facebook,CC,1.0,,
2895,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2896,5.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
2897,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2898,,season 2 lucid2,,0.0,1.0,Lucid,D,0.0,,
2899,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2900,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2901,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,D,0.0,,
2902,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
2903,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2904,6.0,season 2 cloudresearch,2.0,0.0,1.0,CloudResearch/Facebook,D,0.0,,
2905,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2906,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2907,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2908,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2909,5.0,season 2 lucid2,1.0,0.0,1.0,Lucid,D,0.0,,
2910,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,D,0.0,,
2911,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
2912,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2913,5.0,season 2 lucid2,1.0,1.0,1.0,Lucid,CC,1.0,0.0,
2914,5.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2915,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,D,0.0,,0.0
2916,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,CC,1.0,0.0,
2917,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,"D,AN",,,1.0
2918,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2919,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"CC,lay",,1.0,
2920,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
2921,5.0,season 2 lucid2,1.0,0.0,1.0,Lucid,CC,1.0,,
2922,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2923,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2924,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"CC,lay",,1.0,
2925,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2926,6.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2927,5.0,season 2 lucid2,2.0,0.0,1.0,Lucid,CC,1.0,,
2928,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"CC,lay",,1.0,
2929,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2930,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2931,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2932,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2933,5.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
2934,,season 2 qualtrics,,1.0,1.0,Qualtrics S2,"CC,lay",,1.0,
2935,5.0,season 2 qualtrics,1.0,1.0,1.0,Qualtrics S2,D,0.0,,0.0
2936,6.0,season 2 cloudresearch,2.0,0.0,1.0,CloudResearch/Facebook,D,0.0,,
2937,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2938,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2939,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2940,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,CC,1.0,0.0,
2941,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2942,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2943,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2944,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2945,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2946,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
2947,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2948,5.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2949,6.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
2950,6.0,season 2 cloudresearch,2.0,0.0,1.0,CloudResearch/Facebook,CC,1.0,,
2951,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,"D,AN",,,1.0
2952,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2953,5.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2954,5.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2955,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2956,5.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,CC,1.0,0.0,
2957,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
2958,,season 2 lucid,,1.0,1.0,Lucid,D,0.0,,0.0
2959,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,"D,AN",,,1.0
2960,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2961,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2962,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2963,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2964,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2965,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2966,,season 2 lucid,,1.0,1.0,Lucid,"D,AN",,,1.0
2967,6.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
2968,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2969,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2970,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,D,0.0,,0.0
2971,5.0,season 2 cloudresearch,1.0,1.0,1.0,CloudResearch/Facebook,CC,1.0,0.0,
2972,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2973,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2974,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,D,0.0,,
2975,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2976,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2977,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2978,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
2979,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2980,,season 2 lucid2,,0.0,1.0,Lucid,D,0.0,,
2981,5.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2982,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2983,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2984,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,D,0.0,,0.0
2985,5.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
2986,6.0,season 2 lucid,,1.0,1.0,Lucid,CC,1.0,0.0,
2987,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
2988,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2989,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
2990,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2991,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
2992,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
2993,5.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
2994,5.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"D,AN",,,1.0
2995,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,D,0.0,,0.0
2996,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2997,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
2998,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,CC,1.0,,
2999,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3000,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,"CC,lay",,1.0,
3001,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,"D,AN",,,1.0
3002,5.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,"CC,lay",,1.0,
3003,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3004,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
3005,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3006,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
3007,5.0,season 2 lucid,2.0,0.0,1.0,Lucid,D,0.0,,
3008,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"D,AN",,,1.0
3009,6.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
3010,5.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
3011,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"D,AN",,,1.0
3012,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,CC,1.0,,
3013,6.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
3014,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
3015,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
3016,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
3017,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3018,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3019,5.0,season 2 lucid,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
3020,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3021,5.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,CC,1.0,0.0,
3022,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,D,0.0,,0.0
3023,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
3024,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3025,6.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
3026,6.0,season 2 cloudresearch,2.0,1.0,1.0,CloudResearch/Facebook,CC,1.0,0.0,
3027,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
3028,6.0,season 1,,1.0,0.0,Qualtrics S1,D,0.0,,0.0
3029,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,D,0.0,,0.0
3030,5.0,season 2 lucid2,1.0,0.0,1.0,Lucid,D,0.0,,
3031,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
3032,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
3033,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3034,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"D,AN",,,1.0
3035,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
3036,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,CC,1.0,,
3037,6.0,season 2 lucid2,2.0,0.0,1.0,Lucid,CC,1.0,,
3038,5.0,season 2 lucid,1.0,0.0,1.0,Lucid,D,0.0,,
3039,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,"D,AN",,,1.0
3040,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3041,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3042,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3043,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
3044,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3045,6.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
3046,5.0,season 1,,1.0,0.0,Qualtrics S1,"CC,lay",,1.0,
3047,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,D,0.0,,0.0
3048,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3049,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
3050,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,CC,1.0,0.0,
3051,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3052,6.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
3053,6.0,season 2 lucid2,2.0,1.0,1.0,Lucid,CC,1.0,0.0,
3054,,season 2 lucid2,,1.0,1.0,Lucid,"CC,lay",,1.0,
3055,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,D,0.0,,
3056,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3057,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3058,5.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
3059,5.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3060,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3061,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,"D,AN",,,1.0
3062,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3063,6.0,season 2 cloudresearch,2.0,0.0,1.0,CloudResearch/Facebook,D,0.0,,
3064,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3065,5.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3066,5.0,season 2 lucid2,2.0,1.0,1.0,Lucid,D,0.0,,0.0
3067,,season 2 lucid,,0.0,1.0,Lucid,CC,1.0,,
3068,6.0,season 2 qualtrics,2.0,1.0,1.0,Qualtrics S2,"CC,lay",,1.0,
3069,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3070,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,CC,1.0,,
3071,6.0,season 2 qualtrics,1.0,0.0,1.0,Qualtrics S2,D,0.0,,
3072,5.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3073,5.0,season 2 lucid,1.0,1.0,1.0,Lucid,"CC,lay",,1.0,
3074,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3075,5.0,season 1,,1.0,0.0,Qualtrics S1,"D,AN",,,1.0
3076,5.0,season 2 lucid2,1.0,1.0,1.0,Lucid,"CC,lay",,1.0,
3077,5.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
3078,6.0,season 2 lucid,2.0,0.0,1.0,Lucid,CC,1.0,,
3079,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
3080,5.0,season 1,,1.0,0.0,Qualtrics S1,CC,1.0,0.0,
3081,6.0,season 2 lucid,2.0,1.0,1.0,Lucid,"CC,lay",,1.0,
3082,6.0,season 2 qualtrics,2.0,0.0,1.0,Qualtrics S2,D,0.0,,
3083,6.0,season 1,,0.0,0.0,Qualtrics S1,CC,1.0,,
3084,6.0,season 1,,0.0,0.0,Qualtrics S1,D,0.0,,
